id,start_date_time,end_date_time,course_code,student_id,admin_id,state,start_checked,end_checked,attendance_key
1651,"2019-08-13 09:24:00","2019-08-13 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1652,"2019-08-13 09:24:00","2019-08-13 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1653,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1654,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1655,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1656,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1657,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1658,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1659,"2019-08-14 09:24:00","2019-08-14 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1660,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1661,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1662,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1663,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1664,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1665,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1666,"2019-08-19 09:24:00","2019-08-19 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1667,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1668,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1669,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1670,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1671,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1672,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1673,"2019-08-20 09:24:00","2019-08-20 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1674,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1675,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1676,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1677,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1678,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1679,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1680,"2019-08-21 09:24:00","2019-08-21 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1681,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1682,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1683,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1684,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1685,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1686,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1687,"2019-08-22 09:24:00","2019-08-22 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1688,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1689,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1690,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1691,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1692,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1693,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1694,"2019-08-23 09:24:00","2019-08-23 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1695,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1696,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1697,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1698,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1699,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1700,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1701,"2019-08-26 09:24:00","2019-08-26 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1702,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
1703,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,Nam.nulla@naver.com,TA02,정상,1,1,none
1704,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,Nunc.ac@naver.com,TA02,정상,1,1,none
1705,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,sit.amet.risus@naver.com,TA02,정상,1,1,none
1706,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,sit.amet@gmail.com,TA02,정상,1,1,none
1707,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,skyda1204@gmail.com,TA02,정상,1,1,none
1708,"2019-08-27 09:24:00","2019-08-27 18:35:00",7,ysh316497@naver.com,TA02,정상,1,1,none
1709,"2019-08-28 09:24:00","2019-08-28 18:35:00",7,dlaengus63@naver.com,TA02,정상,1,1,none
